"the_geom","Street","TrafDir","SegmentID","RW_TYPE","StreetWidt","Boro","Facility","Direction","Hours","Days","Days_Code","Lane_width","Lane_Type1","Lane_Type","Lane_Descr","Lane_Color","SBS_Route1","SBS_Route2","SBS_Route3","Open_dates","Year1","Year2","Year3","Last_Updat","Chron_ID_1","Shape_Leng","Shape_Le_1","Mid_Block"
"MULTILINESTRING ((-73.88628975413357 40.65276890009638, -73.88625521771492 40.652719823736376))","PENNSYLVANIA AVENUE","T","0168096","1","0","BK","Pennsylvania Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","20.2860852217","MULTILINESTRING ((1015801.9995480031 177118.17370067537, 1015811.6058280021 177100.30628234148))",
"MULTILINESTRING ((-73.87926860751489 40.6456120419835, -73.87896383565501 40.645344141458445))","PENNSYLVANIA AVENUE","T","0046972","1","0","BK","Pennsylvania Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","129.149627927","MULTILINESTRING ((1017753.8001063466 174513.34295234084, 1017838.5112230033 174415.8562706709))",
"MULTILINESTRING ((-73.88013120252312 40.64638240248054, -73.87986846259751 40.64615519760247))","PENNSYLVANIA AVENUE","T","0046968","1","0","BK","Pennsylvania Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","110.309138547","MULTILINESTRING ((1017514.0400871783 174793.67736542225, 1017587.0648755133 174711.00036542118))",
"MULTILINESTRING ((-73.87986846259751 40.64615519760247, -73.87926860751489 40.6456120419835))","PENNSYLVANIA AVENUE","T","0046969","1","0","BK","Pennsylvania Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","258.590584006","MULTILINESTRING ((1017587.0648755133 174711.00036542118, 1017753.8001063466 174513.34295234084))",
"MULTILINESTRING ((-73.87834956786325 40.64479023252623, -73.87796379784989 40.64444416861513))","PENNSYLVANIA AVENUE","T","9009248","1","0","BK","Pennsylvania Avenue","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","165.400059071","MULTILINESTRING ((1018009.255632177 174214.2884323448, 1018116.4863888472 174088.35692566633))",
"MULTILINESTRING ((-73.88310250186392 40.649052715094044, -73.88275969214169 40.64874862127386))","PENNSYLVANIA AVENUE","T","9009265","1","0","BK","Pennsylvania Avenue","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","146.025999715","MULTILINESTRING ((1016688.195610255 175765.430343166, 1016783.4710102528 175654.7678348422))",
"MULTILINESTRING ((-73.88441234606373 40.650305957593964, -73.88411278150187 40.64995648016788))","PENNSYLVANIA AVENUE","T","9009291","1","0","BK","Pennsylvania Avenue","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","152.057021772","MULTILINESTRING ((1016324.1212071776 176221.53835484385, 1016407.4150038362 176094.32404233515))",
"MULTILINESTRING ((-73.88625521771492 40.652719823736376, -73.88569041981296 40.65195806488846))","PENNSYLVANIA AVENUE","T","0292894","1","0","BK","Pennsylvania Avenue","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","318.722167572","MULTILINESTRING ((1015811.6058280021 177100.30628234148, 1015968.6865505874 176822.9807215035))",
"MULTILINESTRING ((-73.88569041981296 40.65195806488846, -73.88479047318656 40.65077192203811))","PENNSYLVANIA AVENUE","T","0292895","1","0","BK","Pennsylvania Avenue","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,"B82",,,"6/30/2018","2018","0","0","2/25/2019","BK2018","499.108209278","MULTILINESTRING ((1015968.6865505874 176822.9807215035, 1016218.9724673331 176391.16367176175))",
"MULTILINESTRING ((-73.88733790772608 40.744940635520386, -73.88623268246968 40.74446548599212))","BROADWAY","T","0076191","1","50","QNS","Broadway","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","Q53",,,"09/16/2019","2019","0","0","12/19/2019","QNS2019","351.792945939","MULTILINESTRING ((1015467.9713446796 210698.67314058542, 1015774.4471096694 210525.95695059))",
"MULTILINESTRING ((-73.88623268246968 40.74446548599212, -73.88612041486105 40.74441700878698))","BROADWAY","T","0195667","1","50","QNS","Broadway","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","Q53",,,"09/16/2019","2019","0","0","12/19/2019","QNS2019","35.7729348118","MULTILINESTRING ((1015774.4471096694 210525.95695059, 1015805.5789371729 210508.3355947584))",
"MULTILINESTRING ((-73.88600306705095 40.744366336409634, -73.88509442027426 40.74397395764886))","BROADWAY","T","9017058","1","50","QNS","Broadway","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","Q53",,,"09/16/2019","2019","0","0","12/19/2019","QNS2019","289.536404249","MULTILINESTRING ((1015838.1195545048 210489.9163402617, 1016090.0895230025 210347.28932891786))",
"MULTILINESTRING ((-73.88612041486105 40.74441700878698, -73.88600306705095 40.744366336409634))","BROADWAY","T","9017057","1","50","QNS","Broadway","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Curbside",,"Red","Q53",,,"09/16/2019","2019","0","0","12/19/2019","QNS2019","37.3919873033","MULTILINESTRING ((1015805.5789371729 210508.3355947584, 1015838.1195545048 210489.9163402617))",
"MULTILINESTRING ((-73.89985455660779 40.7112645608967, -73.89970877154698 40.71098131320331))","FRESH POND ROAD","T","0048927","1","44","QNS","Fresh Pond Road","SB","3PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red",,,,"09/13/2019","2019","0","0","12/19/2019","QNS2019","110.828066333","MULTILINESTRING ((1012013.7134894282 198425.2268870026, 1012054.2481852621 198322.07748700678))",
"MULTILINESTRING ((-74.00306956973111 40.70614280305055, -74.00303118722634 40.70616556899512))","F D R DRIVE","A","0240351","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","13.4923143896","MULTILINESTRING ((983398.9455878437 196543.36057201028, 983409.5876269192 196551.65451867878))",
"MULTILINESTRING ((-74.00303118722634 40.70616556899512, -74.00303110202917 40.7061656203265, -74.0023227657499 40.706585746053136))","F D R DRIVE","A","0240352","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","249.023038635","MULTILINESTRING ((983409.5876269192 196551.65451867878, 983409.6112489253 196551.67321942747, 983606.0052130967 196704.7316403389))",
"MULTILINESTRING ((-74.0010999908304 40.70725959881289, -74.00006148244637 40.70779792514992))","F D R DRIVE","A","0249269","2","22","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","348.378720227","MULTILINESTRING ((983945.0268447548 196950.22983700037, 984232.9540904164 197146.3564132601))",
"MULTILINESTRING ((-74.00006148244637 40.70779792514992, -74.00001705219744 40.70782095573836))","F D R DRIVE","A","0249270","2","22","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","14.9044569452","MULTILINESTRING ((984232.9540904164 197146.3564132601, 984245.2723072618 197154.74714450538))",
"MULTILINESTRING ((-74.00621926858342 40.70415418450446, -74.00619037432934 40.70417249976652, -74.00600414681273 40.704290542387795, -74.00532701454726 40.704705512535334))","F D R DRIVE","A","0265064","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","318.673902228","MULTILINESTRING ((982525.623515591 195818.89351700246, 982533.6353105903 195825.5657477528, 982585.2723464221 195868.56861451268, 982773.0252517611 196019.74252475798))",
"MULTILINESTRING ((-74.00785483146097 40.70310778901047, -74.00767936143869 40.70321855478787))","F D R DRIVE","A","0301494","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","63.2106161903","MULTILINESTRING ((982072.1073622555 195437.6967728436, 982120.7631048411 195478.04774200916))",
"MULTILINESTRING ((-74.00767936143869 40.70321855478787, -74.00713811173041 40.703560216747995, -74.00695781540378 40.70367402724842))","F D R DRIVE","A","0301495","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","259.925076353","MULTILINESTRING ((982120.7631048411 195478.04774200916, 982270.8441695124 195602.51271617413, 982320.837507844 195643.9732631743))",
"MULTILINESTRING ((-74.00532701454726 40.704705512535334, -74.0052740076296 40.704737997327975, -74.00467986533026 40.705128246174326))","F D R DRIVE","A","0302255","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","236.474006741","MULTILINESTRING ((982773.0252517611 196019.74252475798, 982787.722728923 196031.5768186748, 982952.4628850073 196173.7468099296))",
"MULTILINESTRING ((-74.00467986533026 40.705128246174326, -74.00467189020259 40.70513348387309, -74.00463300729622 40.70515902395051, -74.00460873874228 40.705174945067355))","F D R DRIVE","A","0302256","2","32","MAN","FDR Drive","WB","2PM-8PM","Mon - Fri","5","Single","Shared Lane","Bus lane on shoulder",,"None",,,,"06/13/2019","2019","0","0","12/19/2019","MAN2019","26.0455063135","MULTILINESTRING ((982952.4628850073 196173.7468099296, 982954.6741666794 196175.65494258702, 982965.4553130865 196184.9593859166, 982972.1843022555 196190.75957117975))",
"MULTILINESTRING ((-73.97444451615803 40.75076469254384, -73.97348599525658 40.750361711107814))","EAST 42 STREET","T","0127608","1","55","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","303.459179676","MULTILINESTRING ((991330.6498687565 212801.52162517607, 991596.2713847607 212654.78143309057))",
"MULTILINESTRING ((-73.97220372205453 40.74982300527627, -73.97041171607071 40.749072446321065))","EAST 42 STREET","T","0035945","1","55","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","566.841150862","MULTILINESTRING ((991951.6148341745 212458.62368892133, 992448.2247333378 212185.3335530907))",
"MULTILINESTRING ((-73.96989975612283 40.74882690773285, -73.96984501477515 40.748800652664585))","EAST 42 STREET","T","0165451","1","55","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","17.9319968056","MULTILINESTRING ((992590.1076516807 212095.92428308725, 992605.2785530835 212086.36393475533))",
"MULTILINESTRING ((-73.97348599525658 40.750361711107814, -73.97220372205453 40.74982300527627))","EAST 42 STREET","T","0127609","1","55","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","405.890166952","MULTILINESTRING ((991596.2713847607 212654.78143309057, 991951.6148341745 212458.62368892133))",
"MULTILINESTRING ((-73.97041171607071 40.749072446321065, -73.96998692139938 40.74886871396474))","EAST 42 STREET","T","0165449","1","55","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","139.151131461","MULTILINESTRING ((992448.2247333378 212185.3335530907, 992565.9508758336 212111.14734975994))",
"MULTILINESTRING ((-73.96998692139938 40.74886871396474, -73.96989975612283 40.74882690773285))","EAST 42 STREET","T","0165450","1","55","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","28.5533111655","MULTILINESTRING ((992565.9508758336 212111.14734975994, 992590.1076516807 212095.92428308725))",
"MULTILINESTRING ((-73.99547450245572 40.759626856359056, -73.99623223156122 40.75994603150067))","WEST 42 STREET","T","0106081","1","70","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","239.972645381","MULTILINESTRING ((985503.7113914192 216029.29535333812, 985293.790551424 216145.5713675022))",
"MULTILINESTRING ((-73.99623223156122 40.75994603150067, -73.99831211235387 40.760822069122575))","WEST 42 STREET","T","0106082","1","70","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","658.682332247","MULTILINESTRING ((985293.790551424 216145.5713675022, 984717.5919006765 216464.72263209522))",
"MULTILINESTRING ((-73.9939365066282 40.758979268725234, -73.99547450245572 40.759626856359056))","WEST 42 STREET","T","0033750","1","60","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","487.040442805","MULTILINESTRING ((985929.8030589223 215793.3837516755, 985503.7113914192 216029.29535333812))",
"MULTILINESTRING ((-73.99831211235387 40.760822069122575, -73.99939320935542 40.761277076008824))","WEST 42 STREET","T","0305539","1","66","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","342.311309427","MULTILINESTRING ((984717.5919006765 216464.72263209522, 984418.0967647582 216630.4926417619))",
"MULTILINESTRING ((-73.99939320935542 40.761277076008824, -74.00103587530872 40.76196835149215))","WEST 42 STREET","T","0305540","1","66","MAN","42nd Street","EB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","520.104885354","MULTILINESTRING ((984418.0967647582 216630.4926417619, 983963.0386197567 216882.3481091708))",
"MULTILINESTRING ((-73.97444451615803 40.75076469254384, -73.97348599525658 40.750361711107814))","EAST 42 STREET","T","0127608","1","55","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","303.459179676","MULTILINESTRING ((991330.6498687565 212801.52162517607, 991596.2713847607 212654.78143309057))",
"MULTILINESTRING ((-73.97220372205453 40.74982300527627, -73.97041171607071 40.749072446321065))","EAST 42 STREET","T","0035945","1","55","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","566.841150862","MULTILINESTRING ((991951.6148341745 212458.62368892133, 992448.2247333378 212185.3335530907))",
"MULTILINESTRING ((-73.96666504596011 40.64802887771178, -73.96578421312798 40.64837552548897))","CHURCH AVENUE","T","0028105","1","44","BK","Church Avenue","EB","7AM-7PM","Mon - Sat","6","Single","Bus Lane","Curbside",,"Red",,,,"10/23/2019","2019","0","0","12/19/2019","BK2019","275.127166186","MULTILINESTRING ((993500.3489414304 175372.53414733708, 993744.7280458361 175498.92168983817))",
"MULTILINESTRING ((-73.9720857473401 40.64586232437652, -73.97174398206342 40.64600110979099))","CHURCH AVENUE","T","0027866","1","42","BK","Church Avenue","EB","7AM-7PM","Mon - Sat","6","Single","Bus Lane","Curbside",,"Red",,,,"10/23/2019","2019","0","0","12/19/2019","BK2019","107.478461024","MULTILINESTRING ((991996.3722905964 174582.67352233827, 992091.1978883445 174633.26725317538))",
"MULTILINESTRING ((-73.96989975612283 40.74882690773285, -73.96984501477515 40.748800652664585))","EAST 42 STREET","T","0165451","1","55","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","17.9319968056","MULTILINESTRING ((992590.1076516807 212095.92428308725, 992605.2785530835 212086.36393475533))",
"MULTILINESTRING ((-73.97348599525658 40.750361711107814, -73.97220372205453 40.74982300527627))","EAST 42 STREET","T","0127609","1","55","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","405.890166952","MULTILINESTRING ((991596.2713847607 212654.78143309057, 991951.6148341745 212458.62368892133))",
"MULTILINESTRING ((-73.97041171607071 40.749072446321065, -73.96998692139938 40.74886871396474))","EAST 42 STREET","T","0165449","1","55","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","139.151131461","MULTILINESTRING ((992448.2247333378 212185.3335530907, 992565.9508758336 212111.14734975994))",
"MULTILINESTRING ((-73.96998692139938 40.74886871396474, -73.96989975612283 40.74882690773285))","EAST 42 STREET","T","0165450","1","55","MAN","42nd Street","WB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red",,,,"12/20/2019","2019","0","0","12/19/2019","MAN2019","28.5533111655","MULTILINESTRING ((992565.9508758336 212111.14734975994, 992590.1076516807 212095.92428308725))",
"MULTILINESTRING ((-73.99119899402012 40.73501236768723, -73.99075396816592 40.73483915434294))","EAST 14 STREET","T","0032805","1","50","MAN","14 Street (9 Avenue- 3 Avenue)","EB","6AM-10PM","7 Days/Week","7","Single","Bus Lane","Busway",,"Red","M14 A","M14 D",,"10/03/2019","2019","0","0","12/19/2019","MAN2019","138.54026676","MULTILINESTRING ((986689.0686007589 207061.5376983434, 986812.4075929224 206998.4433363378))",
